has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:52:59.207286,N/A,N/A,"G.P.S. CHICHOLA, DHARGAL",https://kys.udiseplus.gov.in/#/schooldetail/4800035/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Chichola Pernem North Goa,403513,N/A,shubhangimashelkar00@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:52:59.263718,N/A,N/A,GPS CHIKALI COLVALE,https://kys.udiseplus.gov.in/#/schooldetail/4800160/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403513,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:52:59.320489,N/A,N/A,GPS CHINCHWADA PALE,https://kys.udiseplus.gov.in/#/schooldetail/4800331/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Chinchwada, Chinchwada Pale",403105,N/A,shilpatilve2@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:52:59.373890,N/A,N/A,GPS CHIVAR BAND ANJUNA,https://kys.udiseplus.gov.in/#/schooldetail/4800156/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Chiwar Band Anjuna Bardez Goa,403509,N/A,govekarsonali74@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:52:59.454668,N/A,N/A,G.P.S. CHONSAI PARSEM,https://kys.udiseplus.gov.in/#/schooldetail/4800015/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Chonsai Parse Pernem Goa,403512,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:52:59.507672,N/A,N/A,G.P.S. CHOPDE,https://kys.udiseplus.gov.in/#/schooldetail/4800081/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Chopde Pernem North Goa,403512,N/A,janucarvalho2@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:52:59.563203,N/A,N/A,GPS CONFRARIWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800127/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS CONFRARIWADA ANDOLIM,403515,N/A,nirmaleb12@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:52:59.613862,N/A,N/A,GPS CONIWADA COLVALE,https://kys.udiseplus.gov.in/#/schooldetail/4800159/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS CONIWADA COLVALE BARDEZ GOA,403513,N/A,nutannaik81446@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.337915,N/A,N/A,GPS CURCA,https://kys.udiseplus.gov.in/#/schooldetail/4800837/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403108,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.401545,N/A,N/A,G.P.S. DABE,https://kys.udiseplus.gov.in/#/schooldetail/4800444/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Dabe Sattari goa,403506,N/A,Nikitagaonkar88@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.466333,N/A,N/A,G.P.S. DABOS,https://kys.udiseplus.gov.in/#/schooldetail/4800835/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,Govt.primary school.Dabos.valpoi sattari goa.,403506,N/A,samirasmanerkar6661@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.535261,N/A,N/A,"G.P.S. DADACHIWADI, DHARGAL",https://kys.udiseplus.gov.in/#/schooldetail/4800036/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dadachiwadi Dhargal Pernem Goa,403513,N/A,amrebabita@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.597550,N/A,N/A,GPS DANDO CANDOLIM,https://kys.udiseplus.gov.in/#/schooldetail/4800128/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dando Candolim Bardez Goa,403515,N/A,sushmafalari@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.660070,N/A,N/A,G.P.S. DANDO PILAR,https://kys.udiseplus.gov.in/#/schooldetail/4800297/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dando Pilar Goa Velha Tiswadi,403108,N/A,swatee.gauns@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.723134,N/A,N/A,G.P.S. DEUGI CHODAN,https://kys.udiseplus.gov.in/#/schooldetail/4800333/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,behind goleshwar temple deugiwado chodan,403102,N/A,pradnyaspednekar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.798987,N/A,N/A,"G.P.S. DEULWADA, DHARGAL",https://kys.udiseplus.gov.in/#/schooldetail/4800037/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Deulwada Dhargal Pernem Goa,403513,N/A,shamal5670@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.867705,N/A,N/A,G.P.S. DEULWADA HARMAL,https://kys.udiseplus.gov.in/#/schooldetail/4800063/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Deulwada Harmal Pernem Goa,403524,N/A,sawantriya741dp@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.934877,N/A,N/A,"G.P.S. DEULWADA, KORGAO",https://kys.udiseplus.gov.in/#/schooldetail/4800024/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403512,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:04.994829,N/A,N/A,GPS DEULWADA KUDCHIRE,https://kys.udiseplus.gov.in/#/schooldetail/4800289/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Deulwada Kudchire, Bicholim Goa",403505,N/A,gpskudchire018@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.060849,N/A,N/A,"G.P.S. DEULWADA, MANDREM",https://kys.udiseplus.gov.in/#/schooldetail/4800323/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Deulwada Mandrem Pernem Goa,403527,N/A,mathuramandrekar13@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.129304,N/A,N/A,"G.P.S. DEULWADA, MORJIM",https://kys.udiseplus.gov.in/#/schooldetail/4800052/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Deulwada Morjim Pernem Goa,403512,N/A,subodhshetmandrekar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.196306,N/A,N/A,G.P.S. DEULWADA MORLEM,https://kys.udiseplus.gov.in/#/schooldetail/4800433/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gps Deulwada morle near kelbai tempal,403505,N/A,mainkarsarita@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.261035,N/A,N/A,GPS DEULWADA NARVE,https://kys.udiseplus.gov.in/#/schooldetail/4800365/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403504,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.372294,N/A,N/A,GPS DEUL WADA REIS MAGOS,https://kys.udiseplus.gov.in/#/schooldetail/4800199/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Deulwada, Verem, Bardez Goa",403114,N/A,shirodkartulshi@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.441394,N/A,N/A,G.P.S. DEULWADA ST.CRUZ,https://kys.udiseplus.gov.in/#/schooldetail/4800895/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Deulwada St.Cruz Tiswadi Goa,403005,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.510044,N/A,N/A,GPS DEUSBHATWADI MAYEM,https://kys.udiseplus.gov.in/#/schooldetail/4800258/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,4 To 4,3-Co-educational,9-NA,NA,403504,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.573278,N/A,N/A,G.P.S. DHADA,https://kys.udiseplus.gov.in/#/schooldetail/4800441/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Dhada Melauli Sattari Goa,403506,N/A,gokulprimaryt06@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.630382,N/A,N/A,G.P.S. DHAMSHE,https://kys.udiseplus.gov.in/#/schooldetail/4800458/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Dhamshe sattari goa,403506,N/A,tulshidasgawas@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.683228,N/A,N/A,G.P.S.  DHANGARWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800412/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dhangarwada bhuipal sattari,403505,N/A,vaishgawas@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.741302,N/A,N/A,GPS DHANGARWADA  VADAVAL,https://kys.udiseplus.gov.in/#/schooldetail/4800248/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Dhangarwada, Vadaval, Savardhat- Ussap, Bicholim Goa, 403503",403503,N/A,satishprabhugaonkar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.795809,N/A,N/A,G.P.S. DHANGERWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800469/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS DHANGERWADA KERI SATTARI GOA.,403505,N/A,ramapgawas24@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.846734,N/A,N/A,G.P.S DHARESHWAR,https://kys.udiseplus.gov.in/#/schooldetail/4800011/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dhareshwar Dhargal Pernem Goa,403513,N/A,kundavengurlekar1569@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.898477,N/A,N/A,G.P.S. DHARKHAND,https://kys.udiseplus.gov.in/#/schooldetail/4800378/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS DHARKHAND sattari Goa.,403506,N/A,nidisalaskar01@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.948048,N/A,N/A,G.P.S. DHAT PADOSHE,https://kys.udiseplus.gov.in/#/schooldetail/4800431/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dhat Podocem Sattari,403505,N/A,Diptipednekar06@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:05.995598,N/A,N/A,G.P.S. DHATWADA PISURLEM,https://kys.udiseplus.gov.in/#/schooldetail/4800408/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,dhatwada pissurlem poriem,403530,N/A,aksharapadelkar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.043773,N/A,N/A,G.P.S. DHAVE,https://kys.udiseplus.gov.in/#/schooldetail/4800405/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Govt. Primary school Dhave sattari Goa,403506,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.090144,N/A,N/A,G.P.S. DHONKALWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800409/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dhonkalwada Pissurle sattari Goa,403530,N/A,suchitabhagat25@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.137356,N/A,N/A,G.P.S. DHULAPI CORLIM,https://kys.udiseplus.gov.in/#/schooldetail/4800907/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dhulapi Corlim Tiswadi Goa,403110,N/A,geeta.rane2708@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.184889,N/A,N/A,GPS DHULER,https://kys.udiseplus.gov.in/#/schooldetail/4800745/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,GPS DHULER MAPUSA BARDEZ GOA,403507,N/A,shraddhamhapsekar1@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.266390,N/A,N/A,GPS DINGNE SURLA,https://kys.udiseplus.gov.in/#/schooldetail/4800273/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Dingne, Surla, Bicholim Goa",403505,N/A,pujanarulkar6@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.315839,N/A,N/A,GPS DODAMARG,https://kys.udiseplus.gov.in/#/schooldetail/4800369/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Dodamarg, Bicholim Goa",403503,N/A,shubhangiji1508@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.367207,N/A,N/A,G.P.S. DONAPAULA,https://kys.udiseplus.gov.in/#/schooldetail/4801540/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Near NIO Circle Donapaula Tiswadi Goa,403004,N/A,ashwetavaigankar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.420602,N/A,N/A,G.P.S. ELA OLD GOA,https://kys.udiseplus.gov.in/#/schooldetail/4800512/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Near Old Goa Panchayat Ela Old Goa Tiswadi,403402,N/A,roshnsawnt99@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.474678,N/A,N/A,G.P.S. FAKIRPATA,https://kys.udiseplus.gov.in/#/schooldetail/4800087/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Fakirpada Torse Pedne Goa,403512,N/A,sandipasolkar15@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.526786,N/A,N/A,GPS FALWADI KUDNE,https://kys.udiseplus.gov.in/#/schooldetail/4800242/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Falwadi, Falwadi Kudne, Bicholim Goa",403505,N/A,vidhyanandnaikgaonkar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.580736,N/A,N/A,GPS FANASWADI NAVELIM,https://kys.udiseplus.gov.in/#/schooldetail/4800265/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Fanaswadi, Navelim, Bicholim Goa",403505,N/A,varsha11081989@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.630273,N/A,N/A,G.P.S. GAONKARWADA HONDA,https://kys.udiseplus.gov.in/#/schooldetail/4800482/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Gaonkarwada Honda-Sattari,403530,N/A,anitaharvalkar26@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.686330,N/A,N/A,GPS GAONKARWADA MAYEM,https://kys.udiseplus.gov.in/#/schooldetail/4800259/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Gaonkarwada, Mayem - Bicholim Goa",403504,N/A,shitalambre25@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.737043,N/A,N/A,GPS GAONKARWADA MULGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800366/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,3 To 4,3-Co-educational,1-Rural,"GPS Gaonkarwada, Gaonkarwada, Mulgao Bicholim Goa",403503,N/A,sanchitafalkar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.789326,N/A,N/A,G.P.S. GAONKARWADA TUEM,https://kys.udiseplus.gov.in/#/schooldetail/4800048/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gaonkarwada Tuem Pernem Goa,403512,N/A,vidhyasalgaonkar837@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.841811,N/A,N/A,G.P.S. GAONKARWADA VANTE,https://kys.udiseplus.gov.in/#/schooldetail/4800417/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Goankarwada Vante sattari goa,403530,N/A,mailmesan1994@rediffmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.892341,N/A,N/A,G.P.S. GAULMOL VELGUEM,https://kys.udiseplus.gov.in/#/schooldetail/4800463/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gaulmal velguem sattari,403506,N/A,chayashiddekar1985@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.943761,N/A,N/A,GPS GAUNSAWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800746/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,Gps Gausawaddo Mapusa Goa,403507,N/A,BADKARPRATIKSHA@GMAIL.COM
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:06.993235,N/A,N/A,G.P.S. GAVALI MOULA,https://kys.udiseplus.gov.in/#/schooldetail/4800505/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Moula Batim Tiswadi Goa,403108,N/A,vengurlekar0@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.045006,N/A,N/A,G.P.S. GAWAT KUMBHARJUA,https://kys.udiseplus.gov.in/#/schooldetail/4800344/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gawat Kumbharjua Tiswadi Goa,403107,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.127174,N/A,N/A,GPS GHADIWADA SURLA,https://kys.udiseplus.gov.in/#/schooldetail/4800274/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Ghadiwada, Surla, Bicholim Goa",403105,N/A,eshwarparab15@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.180608,N/A,N/A,G.P.S. GHODEMAL MORLE,https://kys.udiseplus.gov.in/#/schooldetail/4800435/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Ghodemal morle sattari goa,403505,N/A,vp6099651@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.233820,N/A,N/A,G.P.S. GHOLWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800421/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gholwada parye sattari,403505,N/A,arjungawas153@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.285598,N/A,N/A,G.P.S. GHOTELI NO. 1,https://kys.udiseplus.gov.in/#/schooldetail/4800470/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Ghoteli no 1 Keri Sattari Goa.,403505,N/A,ranejyoti1199@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.337458,N/A,N/A,G.P.S. GHOTELI NO. 2,https://kys.udiseplus.gov.in/#/schooldetail/4800475/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Ghoteli No 2 Keri Sattari Goa,403505,N/A,naikastha98@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.398336,N/A,N/A,G.P.S. GOA VELHA,https://kys.udiseplus.gov.in/#/schooldetail/4800506/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Forgottem Goa Velha Tiswadi,403108,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.461444,N/A,N/A,G.P.S. GOLALI,https://kys.udiseplus.gov.in/#/schooldetail/4800496/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S Golali Thane Sattari Goa,403506,N/A,desairajvi89@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.513142,N/A,N/A,GPS GOLJUVEM KHORJUVEM,https://kys.udiseplus.gov.in/#/schooldetail/4800142/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Goljuve khorjuve Bardez Goa,403508,N/A,bagkarshaileza1110@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.563375,N/A,N/A,"G.P.S. GOTHANWADA, OZARI",https://kys.udiseplus.gov.in/#/schooldetail/4800085/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gothanwada Ozari Pernem Goa,403513,N/A,anandnaikgoa@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.615340,N/A,N/A,G.P.S. GULELI,https://kys.udiseplus.gov.in/#/schooldetail/4800455/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gps Guleli sattari valpoi goa,403506,N/A,madhurabetkikar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.664769,N/A,N/A,G.P.S. GUNDELWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800291/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,G. P. S. Gundelwada Velus,403506,N/A,narayankadam20@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.714279,N/A,N/A,GPS HALDANWADI MAYEM,https://kys.udiseplus.gov.in/#/schooldetail/4800261/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Haldanwadi, Mayem, Bicholim Goa",403504,N/A,varshanaik7222@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.776282,N/A,N/A,G.P.S. HALI,https://kys.udiseplus.gov.in/#/schooldetail/4800109/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403512,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.829533,N/A,N/A,G.P.S. HANKHANE,https://kys.udiseplus.gov.in/#/schooldetail/4800078/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Hankhane Pernem North Goa,403503,N/A,gaonkarshital1@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.887188,N/A,N/A,G.P.S. HARIJANWADA THANE,https://kys.udiseplus.gov.in/#/schooldetail/4800486/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403506,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:07.933538,N/A,N/A,G.P.S. HARMALKARWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800047/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Harmalkarwada Tuem Pernem Goa,403512,N/A,vijayalaxmichodankar16@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:08.008375,N/A,N/A,GPS HATURLIM MAYEM,https://kys.udiseplus.gov.in/#/schooldetail/4800260/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Haturlim Mayem, Bicholim Goa",403504,N/A,rekhashet812@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:08.059027,N/A,N/A,G.P.S. HEDODE,https://kys.udiseplus.gov.in/#/schooldetail/4800402/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S HEDODE SATTARI GOA,403506,N/A,srbarve21@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:08.110275,N/A,N/A,G.P.S. HEDUS IBRAMPUR,https://kys.udiseplus.gov.in/#/schooldetail/4800101/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Hedus Ibrampur Pernem Goa,403503,N/A,urmilamopkar78@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:08.162171,N/A,N/A,G.P.S. HIVRE BADRUK,https://kys.udiseplus.gov.in/#/schooldetail/4800489/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Hivre Budruk Thane Sattari Goa,403506,N/A,nutankadam40@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:08.214358,N/A,N/A,G.P.S. HONDA SATTARI,https://kys.udiseplus.gov.in/#/schooldetail/4800483/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gps Honda sattari Goa,403505,N/A,Surekhapatil743@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T15:53:08.264069,N/A,N/A,GPS HOUSING BOARD,https://kys.udiseplus.gov.in/#/schooldetail/4800824/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,GPS Housing Board Sankhali Goa,403505,N/A,krupaligawas859@gmail.com
