has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code,detail_school_name,source_url,extraction_timestamp,academic_year,location,class_from,class_to,class_range,year_of_establishment,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,total_teachers,male_teachers,female_teachers,extraction_status,critical_fields_extracted
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.610389,,GOVT SECONDARY SCHOOL MILE TILAK,https://kys.udiseplus.gov.in/#/schooldetail/5300098/12,gssmiletilak@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Miletilak, Ferrargunj, P O Wimberlygunj",744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300098/12,2025-08-07T01:05:09.892992,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,9,7,2,12,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.653674,,GOVT SECONDARY SCHOOL NAMUNAGHAR,https://kys.udiseplus.gov.in/#/schooldetail/5300114/12,gssnamunaghar@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"GSSNamunaghar, South Andaman",744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300114/12,2025-08-07T01:05:17.058006,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,181,86,95,26,18,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.695530,,GOVT SECONDARY SCHOOL SHOAL BAY-12,https://kys.udiseplus.gov.in/#/schooldetail/5300072/12,gssshoalbay12@gmail.com,,7-Upper Pr. and Secondary,1-Department of Education,3-Co-educational,1-Rural,"Near Sub-centre ,shaol Bay-12",744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300072/12,2025-08-07T01:05:24.035589,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,37,22,15,9,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.737524,,GOVT SECONDARY SCHOOL SOUTH POINT,https://kys.udiseplus.gov.in/#/schooldetail/5300407/12,spschoolpb@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,2-Urban,Shadipur post near BNSL quarter,744106,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300407/12,2025-08-07T01:05:31.430998,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,N/A,296,195,101,30,26,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.783309,,GOVT SECONDARY SCHOOL VIVEKANANDAPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300353/12,headmastergssvkpla@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"V.K Pur , Little Andaman",744207,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300353/12,2025-08-07T01:05:38.229287,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,248,120,128,24,14,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.825569,,GOVT SENIOR SECONDARY SCHOOL BATHU BASTHI,https://kys.udiseplus.gov.in/#/schooldetail/5300373/12,gsssbb1@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,"GSSS,BATHUBASTI,PORTBLAIR",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300373/12,2025-08-07T01:05:45.215684,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,776,399,377,54,27,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.866763,,GOVT SENIOR SECONDARY SCHOOL HADDO,https://kys.udiseplus.gov.in/#/schooldetail/5300384/12,principalhaddoenglishmedium@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,"J.N.ROAD, NEAR NATURE PARK HADDO",744102,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300384/12,2025-08-07T01:05:52.535024,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,428,224,204,52,29,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.905868,,GOVT SENIOR SECONDARY SCHOOL HADDO  (ENGLISH &amp; TELUGU),https://kys.udiseplus.gov.in/#/schooldetail/5300385/12,gssshaddotelugu@gmail.com,,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,2-Urban,GSSS HADDO TELUGU MEDIUM PORT BLAIR,744102,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300385/12,2025-08-07T01:05:59.558033,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,85,45,40,26,12,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.950128,,GOVT SENIOR SECONDARY SCHOOL MANGLUTAN,https://kys.udiseplus.gov.in/#/schooldetail/5300307/12,manglutancrc@gmail.com,,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,1-Rural,"GSSS MANGLUTAN, South Andaman",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300307/12,2025-08-07T01:06:06.340851,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,434,218,216,33,24,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.990656,,GOVT SENIOR SECONDARY SCHOOL MANNARGHAT,https://kys.udiseplus.gov.in/#/schooldetail/5300073/12,gsssmannarghat@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,GSSS MANNARGHAT VILLAGE MANNARGHAT POST WIMBERLYGUNJ,744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300073/12,2025-08-07T01:06:13.350655,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,168,80,88,34,21,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.031794,,"GOVT SENIOR SECONDARY SCHOOL MODEL, PORT BLAIR",https://kys.udiseplus.gov.in/#/schooldetail/5300395/12,gsssmodel@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,"GMSSS,ABERDEEN, PORT BLAIR",744101,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300395/12,2025-08-07T01:06:20.444412,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,2147,1131,1016,103,61,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.074719,,GOVT SENIOR SECONDARY SCHOOL MOHANPURA,https://kys.udiseplus.gov.in/#/schooldetail/5300402/12,gsssmohanpura@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,GOVT.SR.SEC.SCHOOL MOHANPURA,744101,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300402/12,2025-08-07T01:06:27.302139,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,303,181,122,52,36,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.145809,,GOVT SENIOR SECONDARY SCHOOL NEIL ISLAND,https://kys.udiseplus.gov.in/#/schooldetail/5300333/12,principalgsssneilisland@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,LAXMANPUR SHAHEED DWEEP,744104,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300333/12,2025-08-07T01:06:34.424861,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,370,182,188,38,22,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.190810,,GOVT SENIOR SECONDARY SCHOOL PORT MOUT,https://kys.udiseplus.gov.in/#/schooldetail/5300335/12,principalportmout@yahoo.com,,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,1-Rural,Chouldari Port Mout Village Pin 744103,744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300335/12,2025-08-07T01:06:41.389145,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,349,210,139,45,23,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.233730,,GOVT SENIOR SECONDARY SCHOOL RANGACHANG,https://kys.udiseplus.gov.in/#/schooldetail/5300312/12,gsssrangachang002@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,GOVT.SR.SEC.SCHOOL RANGACHANG,744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300312/12,2025-08-07T01:06:48.403388,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,274,151,123,42,20,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.274121,,"GOVT SENIOR SECONDARY SCHOOL RBV, PORT BLAIR",https://kys.udiseplus.gov.in/#/schooldetail/5300397/12,rbv.doe@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,"V I P ROAD, PORT BLAIR",744101,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300397/12,2025-08-07T01:06:55.585058,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,586,297,289,51,33,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.315730,,GOVT SENIOR SECONDARY SCHOOL SCHOOL LINE,https://kys.udiseplus.gov.in/#/schooldetail/5300375/12,gsss3schoollinepb@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,GSSSS SCHOOL LINE PORT BLAIR,744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300375/12,2025-08-07T01:07:02.538532,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,623,319,304,54,33,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.360787,,GOVT SENIOR SECONDARY SCHOOL TUSNABAD,https://kys.udiseplus.gov.in/#/schooldetail/5300101/12,gssstushnabad@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,"GSSS TUSHNABAD, POST TUSHNABAD, PIN CODE- 744103",- 744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300101/12,2025-08-07T01:07:09.664529,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,110,61,49,28,18,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.401909,,GOVT SENIOR SECONDARY SCHOOL WIMBERLYGUNJ,https://kys.udiseplus.gov.in/#/schooldetail/5300346/12,crcgssswimberlygunj@gmail.com,,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,1-Rural,WIMBERLYGUNJ SOUTH ANDAMAN,744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300346/12,2025-08-07T01:07:16.562497,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,201,89,112,30,19,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.442604,,GREEN ISLAND SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300004/12,gisrn28@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"Rabindra Nagar, Little Andaman",744207,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300004/12,2025-08-07T01:07:23.582018,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,6,4,2,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.481786,,GURUKUL ENGLISH MEDIUM SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300421/12,gurukulgems639@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"BATHUBASTHI , South Andaman",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300421/12,2025-08-07T01:07:30.653317,N/A,2-Urban,N/A,N/A,N/A,N/A,N/A,N/A,35,17,18,4,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.525397,,GURUKUL ENGLISH MEDIUM SCHOOL GARACHARMA,https://kys.udiseplus.gov.in/#/schooldetail/5300426/12,gurukulgems639@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"ward no 18, GARACHARAMA 1",744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300426/12,2025-08-07T01:07:38.720093,N/A,2-Urban,N/A,N/A,N/A,N/A,N/A,N/A,5,4,1,3,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.571912,,HIND VIDYA MANDIR,https://kys.udiseplus.gov.in/#/schooldetail/5300051/12,hindvidhyamandir2018@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"MAGLUTAN, SOUTH ANDAMAN, PORT BLAIR",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300051/12,2025-08-07T01:07:45.719523,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.610812,,"IDEAL AL-AMEEN SCHOOL, BRINDABAN",https://kys.udiseplus.gov.in/#/schooldetail/5300096/12,alameen.publicschool@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"BRINDABAN, FERRARGUNJ TEHSIL",744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300096/12,2025-08-07T01:07:53.297647,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,57,30,27,12,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.650891,,INVENT PUBLIC SCHOOL GARACHARMA,https://kys.udiseplus.gov.in/#/schooldetail/5300006/12,inventpublicschoolgaracharama@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"INVENT PUBLIC SCHOOL, GARACHARAMA WARD NO. -18",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300006/12,2025-08-07T01:08:00.405757,N/A,2-Urban,N/A,N/A,N/A,N/A,N/A,N/A,135,76,59,10,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.711765,,INVENT PUBLIC SCHOOL (MIDDLE) PROTHRAPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300374/12,ips2006first@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"INVENT PUBLIC SCHOOL, PROTHRAPUR",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300374/12,2025-08-07T01:08:07.747264,N/A,2-Urban,N/A,N/A,N/A,N/A,N/A,N/A,244,127,117,14,14,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.763447,,INVENT PUBLIC SCHOOL (SECONDARY) SIPPIGHAT,https://kys.udiseplus.gov.in/#/schooldetail/5300420/12,inventschool2012second@gmail.com,,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"INVENT PUBLIC SCHOOL SECONDARY ,SIPPIGHAT,PORTBLAIR,SOUTH ANDAMAN",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300420/12,2025-08-07T01:08:14.891761,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,64,42,22,13,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.805424,,IQRA PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300076/12,iqraa.asmj@gmail.com,,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"Wimberlygunj, Port Blair.",744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300076/12,2025-08-07T01:08:21.974272,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,372,208,164,22,19,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.846562,,KAMARAJ ENGLISH MEDIUM SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300417/12,kamarajenglishmediumschool@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"KAMARAJ ENGLISH MEDIUM SCHOOL, WARD NO.21, BROOKSHABAD, PORT BLAIR, SOUTH ANDAMAN,",744102,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300417/12,2025-08-07T01:08:28.823977,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,1533,807,726,69,54,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.888774,,"KAMARAJ ENGLISH MEDIUM SCHOOL , ABERDEEN BAZAAR",https://kys.udiseplus.gov.in/#/schooldetail/5300430/12,,,N/A,5-Private Unaided (Recognized),N/A,2-Urban,"ABERDEEN BAZAAR, SRI VIJAYAPURAM",744101,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300430/12,2025-08-07T01:08:35.859806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.928885,,KARTHIK MATRICULATION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300411/12,,,N/A,5-Private Unaided (Recognized),N/A,9-NA,,744106,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300411/12,2025-08-07T01:08:42.912259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.969132,,KHALSA PUBLIC SENIOR SECONDARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300389/12,khalsapublicschoolpb@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"Gurudwara Lane, Aberdeen Bazar",744101,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300389/12,2025-08-07T01:08:49.854911,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,584,299,285,41,33,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.010188,,LAKSH PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300349/12,lps8084laksh@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,LAKSH PUBLIC SCHOOL BAMBOOFLAT PORT BLAIR SOUTH ANDMAN PIN 744107,744107,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300349/12,2025-08-07T01:08:56.719196,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,125,64,61,12,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.049561,,LITTLE FLOWERS SARASWATHI VIDHYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/5300123/12,,,N/A,5-Private Unaided (Recognized),N/A,9-NA,,744207,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300123/12,2025-08-07T01:09:04.153980,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.090586,,MAHATHMA GANDHI INTERNATIONAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300366/12,mgispb@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"MAHATMA GANDHI INTERNATIONAL SCHOOL,BROOKSHAB, PORT BLAIRAD",744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300366/12,2025-08-07T01:09:11.064440,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,384,212,172,30,27,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.129883,,MALATI KRISHNA,https://kys.udiseplus.gov.in/#/schooldetail/5300359/12,principalmkes2007@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"Ram Krishna Pur, Little Andaman",744207,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300359/12,2025-08-07T01:09:18.200097,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,111,63,48,17,12,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.168564,,MARKAZ PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300081/12,mps.andaman@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"WIMBERLYGUNJ ,KANYAPURAM",744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300081/12,2025-08-07T01:09:25.391232,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,99,48,51,13,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.208958,,MARTHOMA MISSION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300113/12,marthomamissionschool7918@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"OGRABRAJ, SOUTH ANDAMAN",744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300113/12,2025-08-07T01:09:32.574088,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,154,76,78,14,14,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.270771,,MES OGRABRANJ,https://kys.udiseplus.gov.in/#/schooldetail/5300112/12,mes_ob@yahoo.com,,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"MES school,Salah nagar,ograbraj,south Andaman,A and N islands. Pin 744103",744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300112/12,2025-08-07T01:09:39.639834,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,132,77,55,17,12,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.318537,,MES SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300080/12,mes_sg@yahoomail.com,,N/A,5-Private Unaided (Recognized),N/A,1-Rural,WIMBERLY GUNJ SOUTH ANDAMAN,744206,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300080/12,2025-08-07T01:09:46.523812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.358563,,MES SCHOOL AZAD NAGAR  STEWARTGUNJ,https://kys.udiseplus.gov.in/#/schooldetail/5300082/12,mes_sg@yahoo.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,4-Other State Govt. Managed,3-Co-educational,1-Rural,AZAD NAGAR STEWART GUNJ BAMBOOFLAT-744107,744107,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300082/12,2025-08-07T01:09:53.524650,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,665,341,324,38,28,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.399982,,MES SCHOOL SHORE POINT,https://kys.udiseplus.gov.in/#/schooldetail/5300091/12,mes_sg@yahoo.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,shore point bambooflat south andaman 744107,744107,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300091/12,2025-08-07T01:10:00.823679,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,28,16,12,3,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.442267,,NAVY CHILDREN SCHOOL MINNIE BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300413/12,npspb@yahoo.co.in,,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"Minnie Bay , Port Blair",744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300413/12,2025-08-07T01:10:07.880050,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,1234,636,598,61,50,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.484842,,NETAJI KENDRA VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/5300419/12,netajikendrav@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,NETAJI KENDRA VIDYALAYA NEW PAHARGAON PORT BLAIR,744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300419/12,2025-08-07T01:10:15.054112,N/A,2-Urban,N/A,N/A,N/A,N/A,N/A,N/A,41,20,21,9,6,N/A,SUCCESS,2
