has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.189000,N/A,GPS KHAIRAT OXEL,https://kys.udiseplus.gov.in/#/schooldetail/4800150/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.238143,N/A,G.P.S. KHAJANE,https://kys.udiseplus.gov.in/#/schooldetail/4800097/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Khajne Porascadem North Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.287820,N/A,GPS KHAJAN SURLA,https://kys.udiseplus.gov.in/#/schooldetail/4800278/12,ulhasvagonkar@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"khajan Surla, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.371164,N/A,"G.P.S KHAL, BHAT DHARGAL",https://kys.udiseplus.gov.in/#/schooldetail/4800038/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.423015,N/A,GPS KHARPAL,https://kys.udiseplus.gov.in/#/schooldetail/4800244/12,pradnyadamle00@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Kharpal, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.474040,N/A,GPS KHARREM SOCORRO,https://kys.udiseplus.gov.in/#/schooldetail/4800183/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.525161,N/A,GPS KHARWADA AMONA,https://kys.udiseplus.gov.in/#/schooldetail/4800284/12,bhagatvikas905@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Kharwada, Amona , Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.578751,N/A,GPS KHODGINI SURLA,https://kys.udiseplus.gov.in/#/schooldetail/4800275/12,sureshpadlekar425@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Khodgini, Surla, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:10.632483,N/A,G.P.S. KHODIYE,https://kys.udiseplus.gov.in/#/schooldetail/4800420/12,rgovekar18@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Khodiye, Sattari Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.097281,N/A,GPS KHOLPEWADI SAL,https://kys.udiseplus.gov.in/#/schooldetail/4800219/12,norohnamarceline06@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Kholpewadi Sal Bicholim Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.148885,N/A,G.P.S. KIRANPANI,https://kys.udiseplus.gov.in/#/schooldetail/4800001/12,sumitaparab75@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Kiranpani Palye Pernem Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.198556,N/A,GPS KIRLAWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800885/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Kirlawada Chimbel Tiswadi Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.247973,N/A,G.P.S. KODAL,https://kys.udiseplus.gov.in/#/schooldetail/4800387/12,shilpagawas123@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Kodal Sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.297877,N/A,G.P.S. KOPARDE,https://kys.udiseplus.gov.in/#/schooldetail/4800449/12,kadamrajendra489@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS kopardem sattari goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.392362,N/A,GPS KORKYACHAVAL REVORA,https://kys.udiseplus.gov.in/#/schooldetail/4800177/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.443388,N/A,GPS KOTHAMBI PALE,https://kys.udiseplus.gov.in/#/schooldetail/4800279/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.495317,N/A,GPS KOTHI KARAPUR,https://kys.udiseplus.gov.in/#/schooldetail/4800230/12,ujwalapatkar09@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Kothi Karapur, Sarvan , Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.547873,N/A,GPS KUCHELI MAPUSA,https://kys.udiseplus.gov.in/#/schooldetail/4800716/12,naikpratima18@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"kuchelim, Mapusa, Bardez goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.601691,N/A,GPS KUDAP KARAPUR,https://kys.udiseplus.gov.in/#/schooldetail/4800231/12,manishanaik839@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Kudapwada Karapur, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.653890,N/A,GPS KUDNE,https://kys.udiseplus.gov.in/#/schooldetail/4800243/12,anita.gad.77@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Kudne, Kudne Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.705132,N/A,G.P.S. KUMBHARKHAN,https://kys.udiseplus.gov.in/#/schooldetail/4800406/12,ashish.kerkar.17@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Kumbharkhan, Pissurlem Sattari Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.756374,N/A,G.P.S. KUMTHOL,https://kys.udiseplus.gov.in/#/schooldetail/4800381/12,maheshseema08@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS KUMTHOL SAWARDE SATTARI GOA.,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.807233,N/A,GPS KUMYAMAL SAL,https://kys.udiseplus.gov.in/#/schooldetail/4800218/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.856024,N/A,GPS LAMGAO BICHOLIM WARD 12,https://kys.udiseplus.gov.in/#/schooldetail/4800804/12,sangeetaazgaonkar123@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Lamgao, Lamgao, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.908294,N/A,GPS LOWER HARAVALE SANQUELIM,https://kys.udiseplus.gov.in/#/schooldetail/4800825/12,swatipavar85@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Lower Harvalem, Sankhali Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:20.959986,N/A,GPS MADANT NADORA,https://kys.udiseplus.gov.in/#/schooldetail/4800310/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.009943,N/A,GPS MADEL TIVIM,https://kys.udiseplus.gov.in/#/schooldetail/4800186/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Madel Thivim, BARDEZ",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.059455,N/A,G.P.S. MADHALAWADA KERI,https://kys.udiseplus.gov.in/#/schooldetail/4800065/12,yeshshrinaik123@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Madhalawada Keri Pedne Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.110647,N/A,G.P.S. MADHALAWADA PALYE,https://kys.udiseplus.gov.in/#/schooldetail/4800030/12,minafernandes33@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Madhalawada Palye Pernem Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.161951,N/A,"G.P.S. MADHALAWADA, PARSE",https://kys.udiseplus.gov.in/#/schooldetail/4800017/12,suchimatari1972@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Madhlawada Parse Pernem Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.214376,N/A,"G.P.S. MADKAI, OZARI",https://kys.udiseplus.gov.in/#/schooldetail/4800084/12,anupgaonkar18@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"near Mahadev Temple, Deulwada Ozari, Pernem Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.272895,N/A,GPS MAINA PILERNE,https://kys.udiseplus.gov.in/#/schooldetail/4800171/12,joshiurmila178@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Government Primary school Maina Pilerne Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.324978,N/A,G.P.S. MAINGINE,https://kys.udiseplus.gov.in/#/schooldetail/4800439/12,praveenkudalkar710@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Maingine Sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.413557,N/A,GPS MAINI NAVELIM,https://kys.udiseplus.gov.in/#/schooldetail/4800267/12,annieawte@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Maini Navelim, Sankhali",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.465358,N/A,GPS MAJIL WADA REVORA,https://kys.udiseplus.gov.in/#/schooldetail/4800178/12,sunitaviga@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Majilwada, Revora, Bardez-Goa 403 513",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.517823,N/A,G.P.S. MALAR OLD GOA,https://kys.udiseplus.gov.in/#/schooldetail/4800351/12,simagaonkar79@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Near petrol pump old Goa Tiswadi Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.570708,N/A,G.P.S. MALOLI,https://kys.udiseplus.gov.in/#/schooldetail/4800389/12,rupeshpolekar.6686@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Maloli Sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.623262,N/A,G.P.S. MALPAN,https://kys.udiseplus.gov.in/#/schooldetail/4800388/12,tejashreeraut265@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Malpan valpoi sattari goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.674638,N/A,G.P.S. MALPE,https://kys.udiseplus.gov.in/#/schooldetail/4800060/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.725005,N/A,GPS MANASBAG MULGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800211/12,supriyasamgaonkar2@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Manasbag, Mulgao, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.775410,N/A,G.P.S. MANDUR,https://kys.udiseplus.gov.in/#/schooldetail/4800296/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Mandur Tiswadi Panaji Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.823764,N/A,G.P.S. MANGADO CORLIM,https://kys.udiseplus.gov.in/#/schooldetail/4800300/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Mangado Corlim Tiswadi Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.873540,N/A,G.P.S. MANSHIWADA KORGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800025/12,pelegrinfernandes@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Manshiwada Korgao Pernem Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.923214,N/A,G.P.S. MARDIWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800055/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:21.971515,N/A,G.P.S. MASSORDEM,https://kys.udiseplus.gov.in/#/schooldetail/4800448/12,saritagawade77@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Massordem sattari goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.026184,N/A,GPS MATHWADA PILIGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800226/12,rupalirawal471@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Mathwada Piligao, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.076247,N/A,GPS MAULINGUEM,https://kys.udiseplus.gov.in/#/schooldetail/4800249/12,kalangutkarsmita@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Maulinguem, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.128293,N/A,GPS MENKUREM,https://kys.udiseplus.gov.in/#/schooldetail/4800217/12,manishahaldankar686@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Menkurem Madhalawada Bicholim Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.178442,N/A,G.P.S MERCES,https://kys.udiseplus.gov.in/#/schooldetail/4800342/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Gavche Bhat Merces Tiswadi Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.228142,N/A,G.P.S. MHADAI VANTE,https://kys.udiseplus.gov.in/#/schooldetail/4800416/12,mitap1012@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Mhadai vante sattari goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.286794,N/A,G.P.S. MHALSHEKARWADA PARYE,https://kys.udiseplus.gov.in/#/schooldetail/4800424/12,aditee756@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,MHALSHEKARWADA PARYE SATTARI GOA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.373211,N/A,G.P.S. MHAUS,https://kys.udiseplus.gov.in/#/schooldetail/4800446/12,ayeshashaikh1351991@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Mhaus sattari Goa/,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.424852,N/A,GPS MOICAWADDO PILERNE,https://kys.udiseplus.gov.in/#/schooldetail/4800170/12,minishamg@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS MOICAWADDO PILERNE BARDEZ,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.479114,N/A,GPS MONTE DE GUIRIM,https://kys.udiseplus.gov.in/#/schooldetail/4800762/12,bindiamajik@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Gps Aradi,Monte-DE-Guirim Bardez Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.532137,N/A,GPS MULGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800212/12,pratiksha17287@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Bagwada Mulgao Bicholim Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.584675,N/A,GPS MUNANG ASSAGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800356/12,jyotimayekar12@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Munang Assagao Bardez Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.637413,N/A,G.P.S. MURMUNE,https://kys.udiseplus.gov.in/#/schooldetail/4800438/12,ajaygawade0020@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Murmune Sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.688599,N/A,GPS NACHINOLA,https://kys.udiseplus.gov.in/#/schooldetail/4800166/12,snehanaik86840@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,BHARWANWADA NACHINOLA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.742988,N/A,G.P.S. NAGARGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800399/12,nayanbarve1971@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Nagargao Sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.795639,N/A,GPS NAGOA ARPORA,https://kys.udiseplus.gov.in/#/schooldetail/4800145/12,sumedhamahale1967@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Nagoa Arpora Bardez Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.846666,N/A,G.P.S. NAGVE,https://kys.udiseplus.gov.in/#/schooldetail/4800462/12,naikseema150@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Navgve valpoi sattari goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.897410,N/A,GPS NAIGINI,https://kys.udiseplus.gov.in/#/schooldetail/4800251/12,hoblev258@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Naigini, Naigini - Kudchire, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:22.947855,N/A,GPS NAIKAWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800115/12,nirmaladessai760@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Naikawada, Calangute, Bardez-Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.015559,N/A,G.P.S. NAIKWADA MANDREM,https://kys.udiseplus.gov.in/#/schooldetail/4800303/12,kerkarsuchitra@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Naikwada Mandrem Pernem Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.077515,N/A,G.P.S. NAIKWADA PALYE,https://kys.udiseplus.gov.in/#/schooldetail/4800002/12,tanviparab16@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Naikwada Palye Pernem Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.130465,N/A,GPS NAMOSHI GUIRIM,https://kys.udiseplus.gov.in/#/schooldetail/4800131/12,sharmilanaik2809@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Namoshi gurim Mapusa Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.185699,N/A,G.P.S. NANELI,https://kys.udiseplus.gov.in/#/schooldetail/4800404/12,solyekarsamiksha16@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"G.P.S Naneli , Sattari Goa.",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.245210,N/A,G.P.S. NANODA SATTARI,https://kys.udiseplus.gov.in/#/schooldetail/4800386/12,rajeshgawas407@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS nanoda sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.298676,N/A,G.P.S. NANUS,https://kys.udiseplus.gov.in/#/schooldetail/4800459/12,taslimabishaikh13@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Nanus valpoi sattari goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.390177,N/A,G.P.S. NARAYAN NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/4800484/12,mantya1968@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Gps narayan nagar honda sattari ,post pratap nagar",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.443801,N/A,GPS NAVELIM,https://kys.udiseplus.gov.in/#/schooldetail/4800266/12,deepti15gawas@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Navelim, Bharoniwada, Sankhali Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.497569,N/A,"G.P.S. NAVELIM, DIWADI",https://kys.udiseplus.gov.in/#/schooldetail/4800915/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.547875,N/A,GPS NAWARWADA PALE,https://kys.udiseplus.gov.in/#/schooldetail/4800238/12,dabholkarravina@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Nawarwada Pale, Ambegal, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.600208,N/A,G.P.S. NAYAWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800460/12,nazranakhan26061973@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,nayawada valpoi sattari goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.651768,N/A,GPS NERUL,https://kys.udiseplus.gov.in/#/schooldetail/4800012/12,poojahaldankar0@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL NERUL TITAWADA NERUL,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.704395,N/A,G.P.S. NEURA-O-GRANDE,https://kys.udiseplus.gov.in/#/schooldetail/4800313/12,naiduroopa569@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Igrezwado Neura Tiswadi Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.760374,N/A,G.P.S. OSHALBAG,https://kys.udiseplus.gov.in/#/schooldetail/4800102/12,kiranbugde412@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Oshalbag Dhargal Pernem Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.810236,N/A,G.P.S. OVALIYE,https://kys.udiseplus.gov.in/#/schooldetail/4800407/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.857621,N/A,GPS OXEL CHOPDEM,https://kys.udiseplus.gov.in/#/schooldetail/4800167/12,godadc15@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Oxel Chopdem Bardez Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.907617,N/A,G.P.S. PAIKUL SATTARI,https://kys.udiseplus.gov.in/#/schooldetail/4800442/12,shamgawade0@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,G.P.S Paikul sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:23.956997,N/A,G.P.S. PAL,https://kys.udiseplus.gov.in/#/schooldetail/4800495/12,shantikudtarkar@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS pal thane sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.008896,N/A,G.P.S. PALEM SIRIDAO,https://kys.udiseplus.gov.in/#/schooldetail/4801538/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,palem siridao tiswadi goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.057720,N/A,GPS PALIEM UCCASSAIM,https://kys.udiseplus.gov.in/#/schooldetail/4800189/12,seemagosavi24@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Palliem Ucassaim, Bardez Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.109195,N/A,GPS PALTADWADA KUDCHIRE,https://kys.udiseplus.gov.in/#/schooldetail/4800252/12,rautricha26@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"GPS Paltadwada, Paltadwada, Bicholim Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.159934,N/A,G.P.S. PANAJI CENTRAL,https://kys.udiseplus.gov.in/#/schooldetail/4800840/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Massano De-Amorim Panaji Tiswadi Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.210778,N/A,G.P.S. PANSHE,https://kys.udiseplus.gov.in/#/schooldetail/4800419/12,ratikagawas1987@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS PANSHE SATTARI GOA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.269847,N/A,G.P.S. PARASTE,https://kys.udiseplus.gov.in/#/schooldetail/4800080/12,rajeshrivengurlekar2519@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Paraste Pernem North Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.362933,N/A,GPS PARRA,https://kys.udiseplus.gov.in/#/schooldetail/4800168/12,riyakaskar03@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,"Bhatiwado, Parra, Bardez-Goa",N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.412741,N/A,G.P.S. PARSEKARWADA HARMAL,https://kys.udiseplus.gov.in/#/schooldetail/4800062/12,rupan@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Varchawada Harmal Pernem Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.460658,N/A,G.P.S. PARYE,https://kys.udiseplus.gov.in/#/schooldetail/4800422/12,umakelkar02@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Majikwada Poriem sattari Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.510891,N/A,G.P.S. PETHECHAWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800026/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.560721,N/A,GPS PILIGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800224/12,shubhadabarve13@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GPS Piligao Bicholim Goa,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:24.611231,N/A,G.P.S. PISSURLEM,https://kys.udiseplus.gov.in/#/schooldetail/4800374/12,rekhamauskar76091@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,PISSURLEM SATTARI GOA,N/A
