has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.132558,N/A,GOVT PRIMARY SCHOOL MINNIE BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300412/12,gpsminniebay@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,2-Urban,School Line Ranchi Basti,744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.172736,N/A,GOVT PRIMARY SCHOOL MITHA KHARI,https://kys.udiseplus.gov.in/#/schooldetail/5300109/12,gpsmithakhari@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"MITHAKHARI, SOUTH ANDAMAN",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.213773,N/A,GOVT PRIMARY SCHOOL MUSLIM BASTI,https://kys.udiseplus.gov.in/#/schooldetail/5300110/12,Gpsmuslimbasti@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"P.O. OGRABRAJ, SOUTH ANDAMAN",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.271572,N/A,GOVT PRIMARY SCHOOL NANJAPPA NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300119/12,gpsnnhb@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Hutbay, Little Andaman",744207
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.319017,N/A,GOVT PRIMARY SCHOOL NAYAGAON,https://kys.udiseplus.gov.in/#/schooldetail/5300409/12,gpsng.doe@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,2-Urban,"Near Juvenile Home, Ward No.-12, Nayagaon",744106
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.360008,N/A,GOVT PRIMARY SCHOOL NAYASAHAR,https://kys.udiseplus.gov.in/#/schooldetail/5300310/12,gpsNsahar@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"NEAR DHANICARI DAM,NAYASAHAR",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.400674,N/A,GOVT PRIMARY SCHOOL NEIL ISLAND-4,https://kys.udiseplus.gov.in/#/schooldetail/5300344/12,gpsneil4@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Ram nagar, Shaheed Dweep",744104
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.441437,N/A,GOVT PRIMARY SCHOOL NEW WANDOOR,https://kys.udiseplus.gov.in/#/schooldetail/5300305/12,gpsnewwandoor1969@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS NEW WANDOOR, WANDOOR",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.484782,N/A,GOVT PRIMARY SCHOOL NORTH BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300095/12,GPSnorthbay3501@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Northbay ,SouthAndaman",744107
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.526251,N/A,GOVT PRIMARY SCHOOL PORT MOUT,https://kys.udiseplus.gov.in/#/schooldetail/5300334/12,gpsportmout02@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"PORT MOUT, P.O. CHOULDARI",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.567494,N/A,GOVT PRIMARY SCHOOL RADHANAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300332/12,gpsradhanagar@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Radhanagar 744211, Swaraj Dweep",744211
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.608043,N/A,GOVT PRIMARY SCHOOL RANCHI BASTHI,https://kys.udiseplus.gov.in/#/schooldetail/5300115/12,gpsranchibasthi2020@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS RANCHI BASTHI NAMUNAGHAR,WARD NO.-1 SOUTH ANDAMAN PIN 744206",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.653734,N/A,GOVT PRIMARY SCHOOL RANGACHANG-5,https://kys.udiseplus.gov.in/#/schooldetail/5300319/12,psrangachang5@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,ANDAMAN AND NICOBAR ISLANDS,744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.692926,N/A,GOVT PRIMARY SCHOOL SAITHAN KHARI,https://kys.udiseplus.gov.in/#/schooldetail/5300084/12,gpssaithankhari1972@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,brindaban wimberlygunj,744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.731689,N/A,GOVT PRIMARY SCHOOL SHOAL BAY-14,https://kys.udiseplus.gov.in/#/schooldetail/5300069/12,gpssbay14@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"SHOAL BAY, SOUTH ANDAMAN",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.787636,N/A,GOVT PRIMARY SCHOOL SHOAL BAY-19,https://kys.udiseplus.gov.in/#/schooldetail/5300070/12,gpsshoalbay19@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,SHOAL BAY 19 SOUTH ANDAMAN,744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.832007,N/A,GOVT PRIMARY SCHOOL SHOAL BAY-8,https://kys.udiseplus.gov.in/#/schooldetail/5300071/12,gpsshoalbay08@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Shoal Bay-08, shoal bay, south andaman",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.870738,N/A,GOVT PRIMARY SCHOOL SHORE POINT,https://kys.udiseplus.gov.in/#/schooldetail/5300090/12,gpsshorepoint.pb@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Shore Point, Port Blair",744107
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.912283,N/A,GOVT PRIMARY SCHOOL TEYLARABAD,https://kys.udiseplus.gov.in/#/schooldetail/5300327/12,gpsteylerabad@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,2-Urban,"GPS, TEYLARABAD, DEO, SOUTH ANDAMAN",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.953547,N/A,GOVT PRIMARY SCHOOL TIRUR,https://kys.udiseplus.gov.in/#/schooldetail/5300108/12,gpstirur2019@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,PORT BLAIR SOUTH ANDAMAN,744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:58.997676,N/A,GOVT PRIMARY SCHOOL TSUNAMI PAHAD,https://kys.udiseplus.gov.in/#/schooldetail/5300089/12,gpstsunamipahad@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Tsunami Pahad, Bamboo Flat - II, South Andaman, 744107",744107
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:59.038825,N/A,GOVT PRIMARY SCHOOL TUSNABAD,https://kys.udiseplus.gov.in/#/schooldetail/5300102/12,gpstusnabad@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,TUSHNABAD SOUTH ANDAMAN,744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:59.081374,N/A,GOVT PRIMARY SCHOOL WEST WANDOOR,https://kys.udiseplus.gov.in/#/schooldetail/5300314/12,gpswestwandoor@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL WEST WANDOOR,744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:59.122532,N/A,GOVT SECONDARY SCHOOL CALICUT,https://kys.udiseplus.gov.in/#/schooldetail/5300321/12,gsscalicut41@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Calicut Village, South Andaman",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:59.165540,N/A,GOVT SECONDARY SCHOOL DAIRY FARM,https://kys.udiseplus.gov.in/#/schooldetail/5300378/12,gssdf2015@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,2-Urban,"Govt Secondary School,Dairy Farm",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:59.207396,N/A,GOVT SECONDARY SCHOOL DELANIPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300382/12,gssdelanipur1960@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,2-Urban,"GSS Delanipur, Opp. TVS Showroom, Haddo Post, Port Blair",744102
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:59.248550,N/A,GOVT SECONDARY SCHOOL DUGONG CREEK,https://kys.udiseplus.gov.in/#/schooldetail/5300118/12,hmgmsdugongcreek@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Dugong Creek, Little Andaman",744207
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:49:59.312221,N/A,GOVT SECONDARY SCHOOL HARMINDER BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300122/12,gssharbay49@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Harminder Bay, Little Andaman",744207
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.401174,N/A,GOVT SECONDARY SCHOOL JIRKATANG-2,https://kys.udiseplus.gov.in/#/schooldetail/5300350/12,gssjirkatangno02@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,Vill Jirkatang No 02,744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.446005,N/A,GOVT SECONDARY SCHOOL JUNGLIGHAT,https://kys.udiseplus.gov.in/#/schooldetail/5300380/12,gssjunglighat@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,2-Urban,"GSS Junglighat,Port Blair,South Andaman-Pin-744103",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.492684,N/A,GOVT SECONDARY SCHOOL MANPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300105/12,gssmanpur19@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"GOVT. SEC SCHOOL, MANPUR, PO- TUSHNABAD, VILL- MANPUR",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.566979,N/A,GOVT SECONDARY SCHOOL MIDDLE POINT (GDMS),https://kys.udiseplus.gov.in/#/schooldetail/5300391/12,gdmssmiddlepoint@gmail.com,N/A,7-Upper Pr. and Secondary,1-Department of Education,3-Co-educational,2-Urban,"GDMS SECONDARY SCHOOL,MIDDLE POINT,PORT BLAIR",744101
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.610389,N/A,GOVT SECONDARY SCHOOL MILE TILAK,https://kys.udiseplus.gov.in/#/schooldetail/5300098/12,gssmiletilak@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Miletilak, Ferrargunj, P O Wimberlygunj",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.653674,N/A,GOVT SECONDARY SCHOOL NAMUNAGHAR,https://kys.udiseplus.gov.in/#/schooldetail/5300114/12,gssnamunaghar@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"GSSNamunaghar, South Andaman",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.695530,N/A,GOVT SECONDARY SCHOOL SHOAL BAY-12,https://kys.udiseplus.gov.in/#/schooldetail/5300072/12,gssshoalbay12@gmail.com,N/A,7-Upper Pr. and Secondary,1-Department of Education,3-Co-educational,1-Rural,"Near Sub-centre ,shaol Bay-12",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.737524,N/A,GOVT SECONDARY SCHOOL SOUTH POINT,https://kys.udiseplus.gov.in/#/schooldetail/5300407/12,spschoolpb@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,2-Urban,Shadipur post near BNSL quarter,744106
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.783309,N/A,GOVT SECONDARY SCHOOL VIVEKANANDAPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300353/12,headmastergssvkpla@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"V.K Pur , Little Andaman",744207
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.825569,N/A,GOVT SENIOR SECONDARY SCHOOL BATHU BASTHI,https://kys.udiseplus.gov.in/#/schooldetail/5300373/12,gsssbb1@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,"GSSS,BATHUBASTI,PORTBLAIR",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.866763,N/A,GOVT SENIOR SECONDARY SCHOOL HADDO,https://kys.udiseplus.gov.in/#/schooldetail/5300384/12,principalhaddoenglishmedium@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,"J.N.ROAD, NEAR NATURE PARK HADDO",744102
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.905868,N/A,GOVT SENIOR SECONDARY SCHOOL HADDO  (ENGLISH &amp; TELUGU),https://kys.udiseplus.gov.in/#/schooldetail/5300385/12,gssshaddotelugu@gmail.com,N/A,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,2-Urban,GSSS HADDO TELUGU MEDIUM PORT BLAIR,744102
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.950128,N/A,GOVT SENIOR SECONDARY SCHOOL MANGLUTAN,https://kys.udiseplus.gov.in/#/schooldetail/5300307/12,manglutancrc@gmail.com,N/A,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,1-Rural,"GSSS MANGLUTAN, South Andaman",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:32.990656,N/A,GOVT SENIOR SECONDARY SCHOOL MANNARGHAT,https://kys.udiseplus.gov.in/#/schooldetail/5300073/12,gsssmannarghat@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,GSSS MANNARGHAT VILLAGE MANNARGHAT POST WIMBERLYGUNJ,744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.031794,N/A,"GOVT SENIOR SECONDARY SCHOOL MODEL, PORT BLAIR",https://kys.udiseplus.gov.in/#/schooldetail/5300395/12,gsssmodel@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,"GMSSS,ABERDEEN, PORT BLAIR",744101
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.074719,N/A,GOVT SENIOR SECONDARY SCHOOL MOHANPURA,https://kys.udiseplus.gov.in/#/schooldetail/5300402/12,gsssmohanpura@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,GOVT.SR.SEC.SCHOOL MOHANPURA,744101
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.145809,N/A,GOVT SENIOR SECONDARY SCHOOL NEIL ISLAND,https://kys.udiseplus.gov.in/#/schooldetail/5300333/12,principalgsssneilisland@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,LAXMANPUR SHAHEED DWEEP,744104
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.190810,N/A,GOVT SENIOR SECONDARY SCHOOL PORT MOUT,https://kys.udiseplus.gov.in/#/schooldetail/5300335/12,principalportmout@yahoo.com,N/A,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,1-Rural,Chouldari Port Mout Village Pin 744103,744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.233730,N/A,GOVT SENIOR SECONDARY SCHOOL RANGACHANG,https://kys.udiseplus.gov.in/#/schooldetail/5300312/12,gsssrangachang002@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,1-Rural,GOVT.SR.SEC.SCHOOL RANGACHANG,744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.274121,N/A,"GOVT SENIOR SECONDARY SCHOOL RBV, PORT BLAIR",https://kys.udiseplus.gov.in/#/schooldetail/5300397/12,rbv.doe@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,"V I P ROAD, PORT BLAIR",744101
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.315730,N/A,GOVT SENIOR SECONDARY SCHOOL SCHOOL LINE,https://kys.udiseplus.gov.in/#/schooldetail/5300375/12,gsss3schoollinepb@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Department of Education,3-Co-educational,2-Urban,GSSSS SCHOOL LINE PORT BLAIR,744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.360787,N/A,GOVT SENIOR SECONDARY SCHOOL TUSNABAD,https://kys.udiseplus.gov.in/#/schooldetail/5300101/12,gssstushnabad@gmail.com,N/A,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,"GSSS TUSHNABAD, POST TUSHNABAD, PIN CODE- 744103",- 744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.401909,N/A,GOVT SENIOR SECONDARY SCHOOL WIMBERLYGUNJ,https://kys.udiseplus.gov.in/#/schooldetail/5300346/12,crcgssswimberlygunj@gmail.com,N/A,10-Secondary with Higher Secondary,1-Department of Education,3-Co-educational,1-Rural,WIMBERLYGUNJ SOUTH ANDAMAN,744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.442604,N/A,GREEN ISLAND SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300004/12,gisrn28@gmail.com,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"Rabindra Nagar, Little Andaman",744207
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.481786,N/A,GURUKUL ENGLISH MEDIUM SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300421/12,gurukulgems639@gmail.com,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"BATHUBASTHI , South Andaman",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.525397,N/A,GURUKUL ENGLISH MEDIUM SCHOOL GARACHARMA,https://kys.udiseplus.gov.in/#/schooldetail/5300426/12,gurukulgems639@gmail.com,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"ward no 18, GARACHARAMA 1",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.571912,N/A,HIND VIDYA MANDIR,https://kys.udiseplus.gov.in/#/schooldetail/5300051/12,hindvidhyamandir2018@gmail.com,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"MAGLUTAN, SOUTH ANDAMAN, PORT BLAIR",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.610812,N/A,"IDEAL AL-AMEEN SCHOOL, BRINDABAN",https://kys.udiseplus.gov.in/#/schooldetail/5300096/12,alameen.publicschool@gmail.com,N/A,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"BRINDABAN, FERRARGUNJ TEHSIL",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.650891,N/A,INVENT PUBLIC SCHOOL GARACHARMA,https://kys.udiseplus.gov.in/#/schooldetail/5300006/12,inventpublicschoolgaracharama@gmail.com,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"INVENT PUBLIC SCHOOL, GARACHARAMA WARD NO. -18",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.711765,N/A,INVENT PUBLIC SCHOOL (MIDDLE) PROTHRAPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300374/12,ips2006first@gmail.com,N/A,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"INVENT PUBLIC SCHOOL, PROTHRAPUR",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.763447,N/A,INVENT PUBLIC SCHOOL (SECONDARY) SIPPIGHAT,https://kys.udiseplus.gov.in/#/schooldetail/5300420/12,inventschool2012second@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"INVENT PUBLIC SCHOOL SECONDARY ,SIPPIGHAT,PORTBLAIR,SOUTH ANDAMAN",744105
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.805424,N/A,IQRA PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300076/12,iqraa.asmj@gmail.com,N/A,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"Wimberlygunj, Port Blair.",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.846562,N/A,KAMARAJ ENGLISH MEDIUM SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300417/12,kamarajenglishmediumschool@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"KAMARAJ ENGLISH MEDIUM SCHOOL, WARD NO.21, BROOKSHABAD, PORT BLAIR, SOUTH ANDAMAN,",744102
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.888774,N/A,"KAMARAJ ENGLISH MEDIUM SCHOOL , ABERDEEN BAZAAR",https://kys.udiseplus.gov.in/#/schooldetail/5300430/12,N/A,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"ABERDEEN BAZAAR, SRI VIJAYAPURAM",744101
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.928885,N/A,KARTHIK MATRICULATION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300411/12,N/A,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,9-NA,NA,744106
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:33.969132,N/A,KHALSA PUBLIC SENIOR SECONDARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300389/12,khalsapublicschoolpb@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"Gurudwara Lane, Aberdeen Bazar",744101
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.010188,N/A,LAKSH PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300349/12,lps8084laksh@gmail.com,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,LAKSH PUBLIC SCHOOL BAMBOOFLAT PORT BLAIR SOUTH ANDMAN PIN 744107,744107
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.049561,N/A,LITTLE FLOWERS SARASWATHI VIDHYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/5300123/12,N/A,N/A,1-Primary,5-Private Unaided (Recognized),3-Co-educational,9-NA,NA,744207
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.090586,N/A,MAHATHMA GANDHI INTERNATIONAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300366/12,mgispb@gmail.com,N/A,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),3-Co-educational,2-Urban,"MAHATMA GANDHI INTERNATIONAL SCHOOL,BROOKSHAB, PORT BLAIRAD",744103
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.129883,N/A,MALATI KRISHNA,https://kys.udiseplus.gov.in/#/schooldetail/5300359/12,principalmkes2007@gmail.com,N/A,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"Ram Krishna Pur, Little Andaman",744207
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.168564,N/A,MARKAZ PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300081/12,mps.andaman@gmail.com,N/A,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"WIMBERLYGUNJ ,KANYAPURAM",744206
True,True,ANDAMAN & NICOBAR ISLANDS,135,ANDAMANS,4501,2025-08-07T00:50:34.208958,N/A,MARTHOMA MISSION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300113/12,marthomamissionschool7918@gmail.com,N/A,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,"OGRABRAJ, SOUTH ANDAMAN",744103
