has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.526426,N/A,N/A,G.P.S. VELUS,https://kys.udiseplus.gov.in/#/schooldetail/4800834/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,Velus valpoi sattari Goa,403506,N/A,sharmilakadam8368@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.577063,N/A,N/A,GPS VERLA,https://kys.udiseplus.gov.in/#/schooldetail/4800775/12,North Goa,Bardez,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Lopes waddo,Verla ,Bardez-Goa",403510,N/A,sumedhabondre2010@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.626909,N/A,N/A,GPS VHALSHI,https://kys.udiseplus.gov.in/#/schooldetail/4800811/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403504,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.674731,N/A,N/A,GPS VIRDI,https://kys.udiseplus.gov.in/#/schooldetail/4800823/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"GPS Virdi, Goankarwada, Virdi, Sankhali Goa",403505,N/A,manjushachari24@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.724120,N/A,N/A,G.P.S. VIRNODA,https://kys.udiseplus.gov.in/#/schooldetail/4800058/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,MadhalawadaVirnoda Pernem Goa,403512,N/A,natalinadesouza1723@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.774173,N/A,N/A,G.P.S. VITHALADEVI,https://kys.udiseplus.gov.in/#/schooldetail/4800108/12,North Goa,Pernem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Vithaladevi Varkhand Pernem Goa,403512,N/A,varsha4759@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.824288,N/A,N/A,GPS VITHALAPUR KARAPUR,https://kys.udiseplus.gov.in/#/schooldetail/4800232/12,North Goa,Bicholim,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Vithalapur, Karapur, Bicholim Goa",403505,N/A,chayap516@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.872707,N/A,N/A,G.P.S. VODLEM BHAT TALEIGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800867/12,North Goa,Tiswadi,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,vodlem bhat Tiswadi Goa,403002,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.923277,N/A,N/A,G.P.S. ZARME,https://kys.udiseplus.gov.in/#/schooldetail/4800443/12,North Goa,Sattari,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Zarme post Mauxi Sattari Goa,403506,N/A,Kgawas66@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:39.970716,N/A,N/A,GREENLAWN PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800509/12,North Goa,Tiswadi,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,"Neura, Ilhas, Goa-403104",403401,N/A,aureateacher@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.020393,N/A,N/A,GREEN MEADOWS SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800201/12,North Goa,Bardez,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),1 To 11,3-Co-educational,1-Rural,"165/166 Arrias Vaddo,Nagoa Bardez Goa",403516,N/A,principal@greenmeadowsschool.in
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.070276,N/A,N/A,GS AMONKAR VIDYA MANDIR,https://kys.udiseplus.gov.in/#/schooldetail/4800750/12,North Goa,Bardez,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,2-Urban,"DATTAWADI , OPPOSITE BSNL OFFICE MHAPSA",403507,N/A,gsamonkarvidyamandir@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.121300,N/A,N/A,GURUDAS P GAUNS MEM. ENG PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800827/12,North Goa,Bicholim,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,2-Urban,Gokulwadi Sankhali Goa,403505,N/A,lsds2525@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.178868,N/A,N/A,GURUDAS P. GAUNS MEM. HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800828/12,North Goa,Bicholim,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,2-Urban,Gokulwadi Sankhali Goa,403505,N/A,gurudaspgaunsmemorial2010@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.231263,N/A,N/A,GURUDAS P. GAUNS MEM. MARATHI PRI SCH,https://kys.udiseplus.gov.in/#/schooldetail/4800829/12,North Goa,Bicholim,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,2-Urban,Gokulwadi Sankhali Goa,403505,N/A,gurudaspgaunsmemorial2010@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.285971,N/A,N/A,HAPPY KIDS NURSERY &amp; PRIMARY,https://kys.udiseplus.gov.in/#/schooldetail/4800847/12,North Goa,Tiswadi,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,9-NA,NA,403001,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.337412,N/A,N/A,HARMAL PANCHAKROSHI HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800061/12,North Goa,Pernem,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,"Bhom Harmal ,Pernem Goa 403524",403524,N/A,harmalpanchakroshihphs@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.425529,N/A,N/A,HARMALPANCHAKROSHI  HR SEC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800321/12,North Goa,Pernem,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,1-Rural,Madhla wada Harmal Goa 403524,403524,N/A,harmalpanchakroshihss@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.478743,N/A,N/A,H. M. P. G. P. M. S. PERNEM,https://kys.udiseplus.gov.in/#/schooldetail/4800731/12,North Goa,Pernem,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 7,3-Co-educational,2-Urban,Surbanwada Pernem Goa,403512,N/A,sujaparsekar@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.532474,N/A,N/A,HOLY CROSS CAMURLI PRY,https://kys.udiseplus.gov.in/#/schooldetail/4800324/12,North Goa,Bardez,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,"312, Khornachem Bhatt, Camurlim",403507,N/A,holycrossschool25@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.585259,N/A,N/A,"HOLY CROSS HS, BASTORA",https://kys.udiseplus.gov.in/#/schooldetail/4801532/12,North Goa,Bardez,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,Aldona Mapusa Bardez Goa,403507,N/A,hchsbastora@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.639735,N/A,N/A,HOLY CROSS HS SIOLIM,https://kys.udiseplus.gov.in/#/schooldetail/4800795/12,North Goa,Bardez,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,SODIEM SIOLIM BARDEZ GOA - 403517,403517,N/A,holycrosssiolim1933@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.693523,N/A,N/A,HOLY FAMILY HS,https://kys.udiseplus.gov.in/#/schooldetail/4800182/12,North Goa,Bardez,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Socorro, Porvorim, Bardez - Goa.403501",403501,N/A,holyfamilyschool.013@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.747517,N/A,N/A,HOLY FAMILY PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800205/12,North Goa,Bardez,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,"Holy family primary school. Alto porvorim, Bardez, Goa",403501,N/A,holyprimary@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.799322,N/A,N/A,HOLY TRINITY PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800724/12,North Goa,Bardez,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,2-Urban,"Jewel Plaza,Bilwan,Peddem,Mapusa Goa",403507,N/A,nirmaladsouza963@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.850258,N/A,N/A,HONDA HIGHER SECONDARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800293/12,North Goa,Sattari,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,1-Rural,"Postwada, Honda Sattari-Goa",403530,N/A,hondahighersecondaryschool2016@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.899985,N/A,N/A,HONDA H/S HONDA,https://kys.udiseplus.gov.in/#/schooldetail/4800481/12,North Goa,Sattari,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,Honda High School Honda Sattari-Goa,403530,N/A,hondaschool1975@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:40.956335,N/A,N/A,HONDA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800499/12,North Goa,Sattari,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,Post wada Honda Sattari-Goa,403530,N/A,hondaprimaryschool2013@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:41.006242,N/A,N/A,HUSN MAYRAH ENGLISH MEDIUM HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801571/12,North Goa,Tiswadi,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,Opposite panchyat ground merces,403006,N/A,husnmayrah@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:41.057391,N/A,N/A,HUSN SAHARA KONKANI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800887/12,North Goa,Tiswadi,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,"Near Chimbel Church,Chimbel Goa",403006,N/A,saharachimbel@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:41.112600,N/A,N/A,IDEAL ENGLISH HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800031/12,North Goa,Pernem,2025-26,7-Upper Pr. and Secondary,4-Government Aided,8 To 10,3-Co-educational,1-Rural,IDEAL ENGLISH H/S PALYE PERNEM GOA,403524,N/A,ideal0520@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:41.162998,N/A,N/A,IDEAL HS PILIGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800227/12,North Goa,Bicholim,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,"VAILOWADA, PILIGAO BICHOLIM GOA.403504",403504,N/A,ihspiligao@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:41.212774,N/A,N/A,IMMACULATE HEART OF MARY HS,https://kys.udiseplus.gov.in/#/schooldetail/4800892/12,North Goa,Tiswadi,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,UDDI WADO GOA-VELHA TISWADI GOA,403108,N/A,ihmhsgoavelha@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:50.985926,N/A,N/A,"INDI-GLOBAL PARADISE SCHOOL, CANCA - VERLA",https://kys.udiseplus.gov.in/#/schooldetail/4801582/12,North Goa,Bardez,2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),1 To 12,3-Co-educational,1-Rural,"H.No 319/A, Risila Maison,Lapos Vaddo, CANCA, VERLA",403510,N/A,harmeett@paradiseschoolgoa.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.042267,N/A,N/A,JADEED ENGLISH HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800888/12,North Goa,Tiswadi,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"INDIRANAGAR, CHIMBEL GOA 403006",403006,N/A,jadeedschool@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.098439,N/A,N/A,JADEED  PRIMARY SCHOOL (KON),https://kys.udiseplus.gov.in/#/schooldetail/4800886/12,North Goa,Tiswadi,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,Indiranagar Chimbel Goa.,403006,N/A,jadeedschool@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.153662,N/A,N/A,JADEED URDU HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800884/12,North Goa,Tiswadi,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Indiranagar Chimbel, Tiswadi North Goa-403006",403006,N/A,jadeedschool@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.208766,N/A,N/A,JANATA HS MAPUSA,https://kys.udiseplus.gov.in/#/schooldetail/4800738/12,North Goa,Bardez,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,2-Urban,RAJWADO MAPUSA BARDEZ - GOA,403507,N/A,jhsmapusa@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.268482,N/A,N/A,JESUS &amp; MARY SARVAJANIK HS,https://kys.udiseplus.gov.in/#/schooldetail/4800881/12,North Goa,Tiswadi,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,"KHALPORA, CARAMBOLIM ,PO CORLIM , TISWADI,GOA",403110,N/A,jmsarvajanik@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.317465,N/A,N/A,JNYAN VIKAS SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800203/12,North Goa,Bardez,2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,1-Rural,Plot C Nova Cidade Enclave Alto Porvorim Bardez Goa,403521,N/A,jnyanvikasgoa@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.369744,N/A,N/A,JOEDELLS PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800720/12,North Goa,Bardez,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,2-Urban,"12/8/J1, Mahadev Nagar, Khorlim, Near Ghateshwar Temple, Mapusa goa 403507",403507,N/A,joedellsprimaryschool@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.421367,N/A,N/A,KASTURBA MATOSHRI HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800842/12,North Goa,Tiswadi,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,2-Urban,Jose Falcao Road Panaji,403001,N/A,kasturba.matoshri@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.473740,N/A,N/A,KEERTI VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/4800121/12,North Goa,Bardez,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,MARNA SIOLIM BARDEZ GOA,403517,N/A,keerti_vidyalaya@yahoo.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.525204,N/A,N/A,KESAV SEVA SADHANAS SCHOOL FOR SPECIAL CHILDREN,https://kys.udiseplus.gov.in/#/schooldetail/4800712/12,North Goa,Sattari,2025-26,2-Primary with Upper Primary,4-Government Aided,1 To 8,3-Co-educational,1-Rural,OLD OPD BLOCK - CHC - VALPOI,403506,N/A,kssvalpoi@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.575855,N/A,N/A,KESHAV SEVA SADHANA SCHOOL FOR SPECIAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800240/12,North Goa,Bicholim,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,"Vathadev Sarvan, Bicholim - Goa",403529,N/A,kssbicholim@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.670515,N/A,N/A,KIDS KINGDOM INTERNATIONAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800202/12,North Goa,Bardez,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,"Plot no. 1, Journalist Colony, Alto Porvorim, Goa 403521",403521,N/A,riezelle@rediffmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.723796,N/A,N/A,KIDZEE PERNEM (CBSE),https://kys.udiseplus.gov.in/#/schooldetail/4801599/12,North Goa,Pernem,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 2,3-Co-educational,2-Urban,"Plot No. 295/7 Near Pernem Post Office, Word No. 9 Pernem North Goa",403512,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.773913,N/A,N/A,KIDZ WORLD PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800899/12,North Goa,Tiswadi,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,"Cabesa-cujira annexin , ilhas , Santa Cruz , goa",403005,N/A,charm.raposo@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.825491,N/A,N/A,L D SAMANT MEMORIAL HS,https://kys.udiseplus.gov.in/#/schooldetail/4800765/12,North Goa,Bardez,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Vidya Prabodini Educational Complex, Alto Parvari-Goa 403521",403521,N/A,schoolldsamantmemorial@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.879576,N/A,N/A,LITTLE ANGELS PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800504/12,North Goa,Tiswadi,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,Malvara Agassaim Tiswadi Goa,403202,N/A,littleangelsmalvara@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.930806,N/A,N/A,LITTLE ANGELS PRIMARY SCHOOL ANJUNA,https://kys.udiseplus.gov.in/#/schooldetail/4800158/12,North Goa,Bardez,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,"H.No.1388, Dossoxir, Anjuna Bardez-Goa",403509,N/A,shilpanaik18@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:51.984696,N/A,N/A,"LITTLE FLOWER OF JESUS HS, CALANGUTE",https://kys.udiseplus.gov.in/#/schooldetail/4800758/12,North Goa,Bardez,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Naikawaddo Calangute, Bardez Goa",403516,N/A,lfjhs@rediffmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.035915,N/A,N/A,"LITTLE FLOWER OF JESUS PRY SCH, CALANGUTE",https://kys.udiseplus.gov.in/#/schooldetail/4800757/12,North Goa,Bardez,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,"GAURA VADDO, CALANGUTE, BARDEZ - GOA 403516",403516,N/A,littleflowerofjesus.primary@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.087410,N/A,N/A,LOK CHETANA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800851/12,North Goa,Tiswadi,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,2-Urban,Near St. Sebestain Chapel Mala Tiswadi Goa,403001,N/A,lokchetnaprimaryschool@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.141953,N/A,N/A,LOKSHIKSHAN HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800032/12,North Goa,Pernem,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,"GAONWADA DHARGAL,PERNEM-GOA",403513,N/A,lokshikshanhighschool@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.191824,N/A,N/A,LOKVISHWAS PRATISHTHANS SPECIAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800292/12,North Goa,Sattari,2025-26,2-Primary with Upper Primary,4-Government Aided,1 To 8,3-Co-educational,1-Rural,"VADDEVNAGAR, HONDA, SATTARI - GOA",403505,N/A,lokpragoa@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.241106,N/A,N/A,LOURDES CONVENT HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800791/12,North Goa,Bardez,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Saligao, Bardez - Goa",403511,N/A,lchs@rediffmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.293717,N/A,N/A,LOURDES CONVENT PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800792/12,North Goa,Bardez,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,"Sonarbhath, Saligao, Bardez, Goa",403511,N/A,lourdesconventprimary@rediffmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.344103,N/A,N/A,MADKAIKAR HIGHER SECONDARY SCHOOL OF ARTS AND SCIENCE,https://kys.udiseplus.gov.in/#/schooldetail/4800908/12,North Goa,Tiswadi,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,1-Rural,PDA Colony Corlim Tiswadi Goa 403110,403110,N/A,madkaikar.hss@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.395540,N/A,N/A,MADKAIKAR NAVCHAITANYA HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801539/12,North Goa,Tiswadi,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Corlim, TIswadi, GOa",403110,N/A,madkaikarhighschool@yahoo.in
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.449023,N/A,N/A,MADKAIKAR NAVCHAITANYA K.G.&amp; PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801584/12,North Goa,Tiswadi,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,"PDA Colony, Corlim Tiswadi Goa",403110,N/A,mnkps2010@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.501567,N/A,N/A,MAE DE DEUS HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800143/12,North Goa,Bardez,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,Aldona Bardez Goa 403508,403508,N/A,mddhs@yahoo.co.in
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.558474,N/A,N/A,"MAE DE DEUS HS, PRY SECTION CORJUEM",https://kys.udiseplus.gov.in/#/schooldetail/4800141/12,North Goa,Bardez,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,9-NA,NA,403508,N/A,N/A
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.606002,N/A,N/A,MAHALAXMI HS,https://kys.udiseplus.gov.in/#/schooldetail/4800241/12,North Goa,Bicholim,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,Chirekhan Kudne Sankhali Goa,403505,N/A,mahalaxmihighschoolkudne@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.659736,N/A,N/A,MAHATMA JYOTIRAO PHULE HS,https://kys.udiseplus.gov.in/#/schooldetail/4800779/12,North Goa,Bardez,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,Colvale Bardez- Goa 403513,403513,N/A,mjphule.52@rediffmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.711007,N/A,N/A,MANDRE HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800713/12,North Goa,Pernem,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Deulwada, Mandrem Goa",403527,N/A,mandrehighschool@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.761852,N/A,N/A,MANDRE PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800008/12,North Goa,Pernem,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,Deualwada Mandre Goa,403527,N/A,mandrehighschool@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.814284,N/A,N/A,MANGURISH VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/4800033/12,North Goa,Pernem,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,Shirgal Aroba Dhargal Pernem Goa,403513,N/A,schmang50@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.917450,N/A,N/A,MARIA VITORIA GURJAO SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800204/12,North Goa,Bardez,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,Journalist Colony Alto Porvorim,403521,N/A,luenamorais18@gmail.com
True,True,GOA,130,NORTH GOA,4001,2025-08-20T16:11:52.969047,N/A,N/A,MARY IMMACULATE GIRLS' HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800846/12,North Goa,Tiswadi,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,2-Girls,2-Urban,"RUA DE OUREM, PANAJI GOA",403001,N/A,mighspanajigoa@yahoo.com
