has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.242442,N/A,GOVT. I.V. SCHOOL RISSI,https://kys.udiseplus.gov.in/#/schooldetail/2702884/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Gavt I.V. School Rissi,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.271207,N/A,GOVT. I.V. SCHOOL TECHIPU,https://kys.udiseplus.gov.in/#/schooldetail/2701777/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT I V SCHOOL TECHIPU,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.299990,N/A,GOVT. M.E. SCHOOL DOTTE,https://kys.udiseplus.gov.in/#/schooldetail/2701749/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,Dotte tali arunachal pradesh,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.328662,N/A,"GOVT. M.E. SCHOOL, GUCHI",https://kys.udiseplus.gov.in/#/schooldetail/2701833/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GUCHI TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.357407,N/A,"GOVT. M.E. SCHOOL, HINDA-IV",https://kys.udiseplus.gov.in/#/schooldetail/2701762/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,LOWER HINDA NEAR APP BARRACK,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.393428,N/A,GOVT. M.E. SCHOOL HOMI,https://kys.udiseplus.gov.in/#/schooldetail/2701842/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,HOMI TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.423000,N/A,GOVT. M.E. SCHOOL JAMIN,https://kys.udiseplus.gov.in/#/schooldetail/2702885/12,ridotapum00@gmail.com,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT M.E SCHOOL JAMIN,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.452689,N/A,GOVT. M.E. SCHOOL MEER,https://kys.udiseplus.gov.in/#/schooldetail/2701726/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL MEER,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.481404,N/A,"GOVT. M.E. SCHOOL, MICHING",https://kys.udiseplus.gov.in/#/schooldetail/2701781/12,bikichadak631@gmail.com,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,"Govt. M.E. School, Miching",N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.510382,N/A,"GOVT. M.E. SCHOOL, MINTHLOTH",https://kys.udiseplus.gov.in/#/schooldetail/2701785/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT M E SCHOOL MINTHLOTH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.539164,N/A,GOVT. M.E. SCHOOL ZARA,https://kys.udiseplus.gov.in/#/schooldetail/2701856/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,Village Zara Pipsorang circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.567953,N/A,GOVT. MIDDLE SCHOOL BANGTE,https://kys.udiseplus.gov.in/#/schooldetail/2702881/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,Govt Middle School Bangte,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.596805,N/A,GOVT. MIDDLE SCHOOL BOKAM (AMJI),https://kys.udiseplus.gov.in/#/schooldetail/2702880/12,bemtadik063@gmail.com,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL BOKAM AMJI,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.626427,N/A,"GOVT. MIDDLE SCHOOL, DANARAHA",https://kys.udiseplus.gov.in/#/schooldetail/2703984/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,Village Danaraha Pipsorang circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.655822,N/A,GOVT. MIDDLE SCHOOL DARI,https://kys.udiseplus.gov.in/#/schooldetail/2703465/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL DARI,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.684869,N/A,"GOVT. MIDDLE SCHOOL, GIMBA",https://kys.udiseplus.gov.in/#/schooldetail/2701813/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GIMBA TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.713862,N/A,"GOVT.MIDDLE SCHOOL, HANIA",https://kys.udiseplus.gov.in/#/schooldetail/2701867/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,Village Hania Pipsorang circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.742933,N/A,"GOVT. MIDDLE SCHOOL, JORU",https://kys.udiseplus.gov.in/#/schooldetail/2701756/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL JORU,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.771945,N/A,"GOVT. MIDDLE SCHOOL, JULLANG",https://kys.udiseplus.gov.in/#/schooldetail/2702887/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT M.E SCHOOL JULLANG,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.800992,N/A,"GOVT. MIDDLE SCHOOL, LANGBIA",https://kys.udiseplus.gov.in/#/schooldetail/2701737/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.829915,N/A,GOVT. MIDDLE SCHOOL LODEKORE,https://kys.udiseplus.gov.in/#/schooldetail/2701806/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,LODEKORE TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.859223,N/A,"GOVT. MIDDLE SCHOOL, NAMA",https://kys.udiseplus.gov.in/#/schooldetail/2703982/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLLE SCHOOL NAMA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:09.897939,N/A,GOVT. MIDDLE SCHOOL NEOMI,https://kys.udiseplus.gov.in/#/schooldetail/2701818/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,NEOMI TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.040442,N/A,GOVT. MIDDLE SCHOOL NIRINGHA,https://kys.udiseplus.gov.in/#/schooldetail/2703464/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL NIRINGHA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.069633,N/A,GOVT. MIDDLE SCHOOL NYOBIA,https://kys.udiseplus.gov.in/#/schooldetail/2701855/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,Village Nyobia Pipsorang circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.097804,N/A,GOVT. MIDDLE SCHOOL PALIN TOWN,https://kys.udiseplus.gov.in/#/schooldetail/2703971/12,khyodataro919@gmail.com,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL PALIN TOWN,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.126616,N/A,GOVT. MIDDLE SCHOOL PIPSORANG,https://kys.udiseplus.gov.in/#/schooldetail/2701844/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,Village Pipsorang circle Pipsorang,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.155101,N/A,GOVT. MIDDLE SCHOOL RONGTERITE,https://kys.udiseplus.gov.in/#/schooldetail/2701783/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL RONGTERITE,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.183107,N/A,GOVT. MIDDLE SCHOOL RUHI,https://kys.udiseplus.gov.in/#/schooldetail/2701814/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,RUHI TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.211255,N/A,"GOVT. MIDDLE SCHOOL, SANGLOM",https://kys.udiseplus.gov.in/#/schooldetail/2701755/12,gmess@rediffmail.com,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL SANGLOM,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.240133,N/A,"GOVT. MIDDLE SCHOOL, TAHU",https://kys.udiseplus.gov.in/#/schooldetail/2701776/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,"GOVT. M.E. SCHOOL, TAHU",N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.268458,N/A,"GOVT. MIDDLE SCHOOL, YAGLUNG",https://kys.udiseplus.gov.in/#/schooldetail/2703470/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT MIDDLE SCHOOL YAGLUNG,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.296503,N/A,GOVT. MIDDLE SCHOOL YANGTE,https://kys.udiseplus.gov.in/#/schooldetail/2703977/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,GOVT M E SCHOOL YANGTE,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.324817,N/A,"GOVT. MIDDLE SCHOOL, YARDA",https://kys.udiseplus.gov.in/#/schooldetail/2701838/12,N/A,N/A,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,N/A,YARDA TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.353034,N/A,"GOVT. PRIMARY SCHOOL, BOMPEY",https://kys.udiseplus.gov.in/#/schooldetail/2701767/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.380677,N/A,GOVT. PRIMARY SCHOOL CHALLO,https://kys.udiseplus.gov.in/#/schooldetail/2701780/12,meringpeom44@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL CHALLO,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.409679,N/A,"GOVT. PRIMARY SCHOOL, DOKIO POP",https://kys.udiseplus.gov.in/#/schooldetail/2701765/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRIMARY SCHOOL DOKIO POP,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.438206,N/A,"GOVT. PRIMARY SCHOOL, GUNGBING (RAI)",https://kys.udiseplus.gov.in/#/schooldetail/2701803/12,reisony123@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL GUNGBIN RAI,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.467300,N/A,GOVT. PRIMARY SCHOOL HAPUK,https://kys.udiseplus.gov.in/#/schooldetail/2701810/12,N/A,N/A,1-Primary,1-Department of Education,2-Girls,N/A,HAPUK TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.495698,N/A,"GOVT. PRIMARY SCHOOL, HOPIK",https://kys.udiseplus.gov.in/#/schooldetail/2701841/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.530288,N/A,GOVT. PRIMARY SCHOOL JHA,https://kys.udiseplus.gov.in/#/schooldetail/2701812/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,JHA TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.559106,N/A,"GOVT. PRIMARY SCHOOL, KOLANG",https://kys.udiseplus.gov.in/#/schooldetail/2701862/12,margingtaji@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Villlage Kolang Pipsorang Circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.588258,N/A,"GOVT. PRIMARY SCHOOL, KUPING",https://kys.udiseplus.gov.in/#/schooldetail/2701766/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRIMARY SCHOOL KUPING,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.616820,N/A,"GOVT. PRIMARY SCHOOL, KURAPU",https://kys.udiseplus.gov.in/#/schooldetail/2701804/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.644785,N/A,GOVT. PRIMARY SCHOOL LANGHA,https://kys.udiseplus.gov.in/#/schooldetail/2701815/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,LANGHA TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.674227,N/A,"GOVT. PRIMARY SCHOOL, LUMBA-IV",https://kys.udiseplus.gov.in/#/schooldetail/2701768/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRIMARY SCHOOL LUMBA IV,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.702724,N/A,"GOVT. PRIMARY SCHOOL, MADU",https://kys.udiseplus.gov.in/#/schooldetail/2701823/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.730536,N/A,"GOVT. PRIMARY SCHOOL, MELARIANG",https://kys.udiseplus.gov.in/#/schooldetail/2701769/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.758212,N/A,GOVT. PRIMARY SCHOOL NIODO,https://kys.udiseplus.gov.in/#/schooldetail/2701811/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Niodo under Tali circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.786893,N/A,"GOVT. PRIMARY SCHOOL, RAYUK",https://kys.udiseplus.gov.in/#/schooldetail/2701764/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRIMARY SCHOOL RAYUK,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.815864,N/A,GOVT. PRIMARY SCHOOL SARI,https://kys.udiseplus.gov.in/#/schooldetail/2701817/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,SARI TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.847784,N/A,GOVT. PRIMARY SCHOOL SARTAM,https://kys.udiseplus.gov.in/#/schooldetail/2701816/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,SARTAM TALI ARUNACHALPRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.876894,N/A,"GOVT. PRIMARY SCHOOL, SEPAHA",https://kys.udiseplus.gov.in/#/schooldetail/2701863/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Sepaha Pipsorang circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.906572,N/A,GOVT. PRIMARY SCHOOL SONGO,https://kys.udiseplus.gov.in/#/schooldetail/2701775/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL SONGO,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.935845,N/A,"GOVT. PRIMARY SCHOOL, TALANGRIANG",https://kys.udiseplus.gov.in/#/schooldetail/2701744/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.964285,N/A,"GOVT. PRIMARY SCHOOL, TASSAR",https://kys.udiseplus.gov.in/#/schooldetail/2701758/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT Primary School Tassar,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:10.993571,N/A,"GOVT. PRIMARY SCHOOL, TAYO",https://kys.udiseplus.gov.in/#/schooldetail/2703983/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.031523,N/A,"GOVT. PRIMARY SCHOOL, TEBITAL",https://kys.udiseplus.gov.in/#/schooldetail/2701802/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.169762,N/A,"GOVT. PRY. SCHOOL, AMSUKPINJI",https://kys.udiseplus.gov.in/#/schooldetail/2701790/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.197505,N/A,"GOVT. PRY. SCHOOL, BAGJAM",https://kys.udiseplus.gov.in/#/schooldetail/2701860/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Bagjam Pipsorang circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.225872,N/A,"GOVT. PRY. SCHOOL, BINDO MALIN",https://kys.udiseplus.gov.in/#/schooldetail/2701786/12,nigrotam@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL BINDO MALIN,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.255065,N/A,"GOVT. PRY. SCHOOL, BOGU",https://kys.udiseplus.gov.in/#/schooldetail/2701832/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Bogu under Tali circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.283477,N/A,"GOVT. PRY. SCHOOL, BOJO",https://kys.udiseplus.gov.in/#/schooldetail/2701742/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRIMARY SCHOOL BOJO,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.311909,N/A,"GOVT. PRY. SCHOOL, CHAKBANG",https://kys.udiseplus.gov.in/#/schooldetail/2703477/12,jumihabu06@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL CHAKBANG,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.341152,N/A,"GOVT. PRY. SCHOOL, CHAMBANG TOWN",https://kys.udiseplus.gov.in/#/schooldetail/2701778/12,tokutaka941@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,govt primary school chambang town,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.370502,N/A,"GOVT. PRY. SCHOOL, CHAMBANG WEST",https://kys.udiseplus.gov.in/#/schooldetail/2703980/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.398720,N/A,"GOVT. PRY. SCHOOL, CHIMPGI",https://kys.udiseplus.gov.in/#/schooldetail/2701793/12,kordtania0193@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Chimpgi under Tarak Langdi circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.427983,N/A,"GOVT. PRY. SCHOOL, DADO",https://kys.udiseplus.gov.in/#/schooldetail/2701739/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Govt.Primary School Dado,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.456569,N/A,"GOVT. PRY. SCHOOL, DEBE",https://kys.udiseplus.gov.in/#/schooldetail/2703979/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.484474,N/A,GOVT. PRY. SCHOOL DENDING,https://kys.udiseplus.gov.in/#/schooldetail/2702087/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL DENDING,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.513228,N/A,GOVT. PRY. SCHOOL GAI-III,https://kys.udiseplus.gov.in/#/schooldetail/2703976/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL GAI III,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.541485,N/A,"GOVT. PRY. SCHOOL, GONG",https://kys.udiseplus.gov.in/#/schooldetail/2703981/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.569550,N/A,"GOVT. PRY.SCHOOL, HACHI",https://kys.udiseplus.gov.in/#/schooldetail/2703471/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRY SCHOOL HACHI,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.598150,N/A,"GOVT. PRY. SCHOOL, HAI MAICHI",https://kys.udiseplus.gov.in/#/schooldetail/2702136/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Haimaichi Pipsorang Block,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.627267,N/A,"GOVT. PRY. SCHOOL, HAKPUK",https://kys.udiseplus.gov.in/#/schooldetail/2701865/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,VILLAGE HAKPUK UNDER PIPSORANG CIRCLE,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.662870,N/A,"GOVT. PRY. SCHOOL, HARAK",https://kys.udiseplus.gov.in/#/schooldetail/2701805/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.691842,N/A,"GOVT. PRY. SCHOOL, HIGIO",https://kys.udiseplus.gov.in/#/schooldetail/2703476/12,pateyruja842@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Higio under Gangte circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.721701,N/A,"GOVT. PRY. SCHOOL, JAKSITARA",https://kys.udiseplus.gov.in/#/schooldetail/2701801/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.750025,N/A,"GOVT. PRY. SCHOOL, KAMRUNG",https://kys.udiseplus.gov.in/#/schooldetail/2701791/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT. PS KAMRUNG PO-CHAMBANG PS-PALIN KRA DAADI DISTRICT,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.778932,N/A,"GOVT. PRY.SCHOOL, KARSANG",https://kys.udiseplus.gov.in/#/schooldetail/2701869/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,VILLAGE KARSANG UNDER PIPSORANG CIRCLE,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.807818,N/A,"GOVT. PRY. SCHOOL, KORAPUK",https://kys.udiseplus.gov.in/#/schooldetail/2701861/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Korapuk Pipsorang circle,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.850881,N/A,"GOVT. PRY. SCHOOL, KORE HAPA",https://kys.udiseplus.gov.in/#/schooldetail/2701836/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,KORE HAPA TALI ARUNACHAL PRADESH,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.879785,N/A,"GOVT. PRY. SCHOOL, LANGBA",https://kys.udiseplus.gov.in/#/schooldetail/2702888/12,takamabu@gmail.com,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,GOVT PRIMAY SCHOOL LANGBA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.910334,N/A,"GOVT. PRY. SCHOOL, LAPTE",https://kys.udiseplus.gov.in/#/schooldetail/2703474/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,NA,N/A
True,True,ARUNACHAL PRADESH,112,KRA DADI,2219,2025-08-20T11:34:11.938730,N/A,"GOVT. PRY. SCHOOL, LINKO",https://kys.udiseplus.gov.in/#/schooldetail/2701746/12,N/A,N/A,1-Primary,1-Department of Education,3-Co-educational,N/A,Village Linko under Yangte circle,N/A
